time,va_switch,vb_switch,vd_ab,il,vC,load_v,load_vrms
0,001210000,200,000,-170,000,372,472,-142631108871875140000000000000000000000000000000000000,000000,-1213550757149400000000000000000000000000000000000000000000,000000,-1213550757149400000000000000000000000000000000000000000000,000000,0,000
0,001220000,200,000,-180,000,384,702,464368913699298100000000000000000000000000000000000000,000000,3950998146713202000000000000000000000000000000000000000000,000000,3950998146713202000000000000000000000000000000000000000000,000000,0,000
0,001230000,200,000,-190,000,396,472,-1511861540696379500000000000000000000000000000000000000,000000,-12863397977682913000000000000000000000000000000000000000000,000000,-12863397977682913000000000000000000000000000000000000000000,000000,0,000
0,001240000,190,000,-200,000,397,608,4922218630071674000000000000000000000000000000000000000,000000,41879798822458893000000000000000000000000000000000000000000,000000,41879798822458893000000000000000000000000000000000000000000,000000,0,000
0,001250000,180,000,-200,000,388,000,-16025433275500136000000000000000000000000000000000000000,000000,-136349474101054210000000000000000000000000000000000000000000,000000,-136349474101054210000000000000000000000000000000000000000000,000000,0,000
0,001260000,170,000,-200,000,377,608,52174543832435890000000000000000000000000000000000000000,000000,443917583426025400000000000000000000000000000000000000000000,000000,443917583426025400000000000000000000000000000000000000000000,000000,0,000
0,001270000,180,000,-200,000,386,472,-169866422787112900000000000000000000000000000000000000000,000000,-1445277454673208700000000000000000000000000000000000000000000,000000,-1445277454673208700000000000000000000000000000000000000000000,000000,0,000
0,001280000,190,000,-200,000,394,702,553039844165381250000000000000000000000000000000000000000,000000,4705438574578904000000000000000000000000000000000000000000000,000000,4705438574578904000000000000000000000000000000000000000000000,000000,0,000
0,001290000,200,000,-190,000,392,472,-1800550480878631000000000000000000000000000000000000000000,000000,-15319655134412566000000000000000000000000000000000000000000000,000000,-15319655134412566000000000000000000000000000000000000000000000,000000,0,000
0,001300000,200,000,-180,000,380,000,5862112953335036000000000000000000000000000000000000000000,000000,49876718124693874000000000000000000000000000000000000000000000,000000,49876718124693874000000000000000000000000000000000000000000000,000000,0,000
0,001310000,200,000,-170,000,367,528,-19085478936913406000000000000000000000000000000000000000000,000000,-162385314099014600000000000000000000000000000000000000000000000,000000,-162385314099014600000000000000000000000000000000000000000000000,000000,0,000
0,001320000,200,000,-180,000,375,298,62137237741919530000000000000000000000000000000000000000000,000000,528683346187935900000000000000000000000000000000000000000000000,000000,528683346187935900000000000000000000000000000000000000000000000,000000,0,000
0,001330000,200,000,-190,000,383,528,-202302301501492000000000000000000000000000000000000000000000,000000,-1721252208595931400000000000000000000000000000000000000000000000,000000,-1721252208595931400000000000000000000000000000000000000000000000,000000,0,000
0,001340000,190,000,-200,000,382,392,658642428921338700000000000000000000000000000000000000000000,000000,5603938892645182000000000000000000000000000000000000000000000000,000000,5603938892645182000000000000000000000000000000000000000000000000,000000,0,000
0,001350000,180,000,-200,000,372,000,-2144364379226803600000000000000000000000000000000000000000000,000000,-18244932936422170000000000000000000000000000000000000000000000000,000000,-18244932936422170000000000000000000000000000000000000000000000000,000000,0,000
0,001360000,170,000,-200,000,362,392,6981479462881562000000000000000000000000000000000000000000000,000000,59400643767087370000000000000000000000000000000000000000000000000,000000,59400643767087370000000000000000000000000000000000000000000000000,000000,0,000
0,001370000,180,000,-200,000,373,528,-22729838250816158000000000000000000000000000000000000000000000,000000,-193392680161659260000000000000000000000000000000000000000000000000,000000,-193392680161659260000000000000000000000000000000000000000000000000,000000,0,000
0,001380000,190,000,-200,000,385,298,74002301325258520000000000000000000000000000000000000000000000,000000,629635074103907000000000000000000000000000000000000000000000000000,000000,629635074103907000000000000000000000000000000000000000000000000000,000000,0,000
0,001390000,200,000,-190,000,387,528,-240931789351282300000000000000000000000000000000000000000000000,000000,-2049924155404657700000000000000000000000000000000000000000000000000,000000,-2049924155404657700000000000000000000000000000000000000000000000000,000000,0,000
0,001400000,200,000,-180,000,380,000,784409755919274700000000000000000000000000000000000000000000000,000000,6674007239657082000000000000000000000000000000000000000000000000000,000000,6674007239657082000000000000000000000000000000000000000000000000000,000000,0,000
0,001410000,200,000,-170,000,372,472,-2553829309274839200000000000000000000000000000000000000000000000,000000,-21728790559181645000000000000000000000000000000000000000000000000000,000000,-21728790559181645000000000000000000000000000000000000000000000000000,000000,0,000
0,001420000,200,000,-180,000,384,702,8314588251478093000000000000000000000000000000000000000000000000,000000,70743156579051080000000000000000000000000000000000000000000000000000,000000,70743156579051080000000000000000000000000000000000000000000000000000,000000,0,000
0,001430000,200,000,-190,000,396,472,-27070085514543530000000000000000000000000000000000000000000000000,000000,-230320881833591700000000000000000000000000000000000000000000000000000,000000,-230320881833591700000000000000000000000000000000000000000000000000000,000000,0,000
0,001440000,190,000,-200,000,397,608,88132990786937750000000000000000000000000000000000000000000000000,000000,749863466289150000000000000000000000000000000000000000000000000000000,000000,749863466289150000000000000000000000000000000000000000000000000000000,000000,0,000
0,001450000,180,000,-200,000,388,000,-286937551818126700000000000000000000000000000000000000000000000000,000000,-2441355788492686000000000000000000000000000000000000000000000000000000,000000,-2441355788492686000000000000000000000000000000000000000000000000000000,000000,0,000
0,001460000,170,000,-200,000,377,608,934192269072329800000000000000000000000000000000000000000000000000,000000,7948404414875795000000000000000000000000000000000000000000000000000000,000000,7948404414875795000000000000000000000000000000000000000000000000000000,000000,0,000
0,001470000,180,000,-200,000,386,472,-3041481291189356800000000000000000000000000000000000000000000000000,000000,-25877888442234430000000000000000000000000000000000000000000000000000000,000000,-25877888442234430000000000000000000000000000000000000000000000000000000,000000,0,000
0,001480000,190,000,-200,000,394,702,9902253262961482000000000000000000000000000000000000000000000000000,000000,84251514552458120000000000000000000000000000000000000000000000000000000,000000,84251514552458120000000000000000000000000000000000000000000000000000000,000000,0,000
0,001490000,200,000,-190,000,392,472,-32239100062156740000000000000000000000000000000000000000000000000000,000000,-274300498675855470000000000000000000000000000000000000000000000000000000,000000,-274300498675855470000000000000000000000000000000000000000000000000000000,000000,0,000
0,001500000,200,000,-180,000,380,000,104961925858368880000000000000000000000000000000000000000000000000000,000000,893049388767668000000000000000000000000000000000000000000000000000000000,000000,893049388767668000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001510000,200,000,-170,000,367,528,-341728083558692030000000000000000000000000000000000000000000000000000,000000,-2907531027571209700000000000000000000000000000000000000000000000000000000,000000,-2907531027571209700000000000000000000000000000000000000000000000000000000,000000,0,000
0,001520000,200,000,-180,000,375,298,1112575651958518000000000000000000000000000000000000000000000000000000,000000,9466146870056907000000000000000000000000000000000000000000000000000000000,000000,9466146870056907000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001530000,200,000,-190,000,383,528,-3622250089721770400000000000000000000000000000000000000000000000000000,000000,-30819253764023180000000000000000000000000000000000000000000000000000000000,000000,-30819253764023180000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001540000,190,000,-200,000,382,392,11793081836181134000000000000000000000000000000000000000000000000000000,000000,100339284358213930000000000000000000000000000000000000000000000000000000000,000000,100339284358213930000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001550000,180,000,-200,000,372,000,-38395134446817823000000000000000000000000000000000000000000000000000000,000000,-326677993653154360000000000000000000000000000000000000000000000000000000000,000000,-326677993653154360000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001560000,170,000,-200,000,362,392,125004334716513100000000000000000000000000000000000000000000000000000000,000000,1063576566444927000000000000000000000000000000000000000000000000000000000000,000000,1063576566444927000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001570000,180,000,-200,000,373,528,-406980830333128960000000000000000000000000000000000000000000000000000000,000000,-3462722113727105000000000000000000000000000000000000000000000000000000000000,000000,-3462722113727105000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001580000,190,000,-200,000,385,298,1325021221338198200000000000000000000000000000000000000000000000000000000,000000,11273701222069551000000000000000000000000000000000000000000000000000000000000,000000,11273701222069551000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001590000,200,000,-190,000,387,528,-4313916298120185500000000000000000000000000000000000000000000000000000000,000000,-36704169456928260000000000000000000000000000000000000000000000000000000000000,000000,-36704169456928260000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001600000,200,000,-180,000,380,000,14044962848513483000000000000000000000000000000000000000000000000000000000,000000,119499002943737400000000000000000000000000000000000000000000000000000000000000,000000,119499002943737400000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001610000,200,000,-170,000,372,472,-45726659439841620000000000000000000000000000000000000000000000000000000000,000000,-389056935923988700000000000000000000000000000000000000000000000000000000000000,000000,-389056935923988700000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001620000,200,000,-180,000,384,702,148873828010770490000000000000000000000000000000000000000000000000000000000,000000,1266665793536607800000000000000000000000000000000000000000000000000000000000000,000000,1266665793536607800000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001630000,200,000,-190,000,396,472,-484693545036650400000000000000000000000000000000000000000000000000000000000,000000,-4123926562844237000000000000000000000000000000000000000000000000000000000000000,000000,-4123926562844237000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001640000,190,000,-200,000,397,608,1578033128718900800000000000000000000000000000000000000000000000000000000000,000000,13426406856893438000000000000000000000000000000000000000000000000000000000000000,000000,13426406856893438000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001650000,180,000,-200,000,388,000,-5137655701905551000000000000000000000000000000000000000000000000000000000000,000000,-43712805827101240000000000000000000000000000000000000000000000000000000000000000,000000,-43712805827101240000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001660000,170,000,-200,000,377,608,16726839019375570000000000000000000000000000000000000000000000000000000000000,000000,142317256853928900000000000000000000000000000000000000000000000000000000000000000,000000,142317256853928900000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001670000,180,000,-200,000,386,472,-54458134179044410000000000000000000000000000000000000000000000000000000000000,000000,-463347095094726160000000000000000000000000000000000000000000000000000000000000000,000000,-463347095094726160000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001680000,190,000,-200,000,394,702,177301184929650690000000000000000000000000000000000000000000000000000000000000,000000,1508534771388086300000000000000000000000000000000000000000000000000000000000000000,000000,1508534771388086300000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001690000,200,000,-190,000,392,472,-577245450130656700000000000000000000000000000000000000000000000000000000000000,000000,-4911387554985467000000000000000000000000000000000000000000000000000000000000000000,000000,-4911387554985467000000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001700000,200,000,-180,000,380,000,1879357488946033000000000000000000000000000000000000000000000000000000000000000,000000,15990170178888477000000000000000000000000000000000000000000000000000000000000000000,000000,15990170178888477000000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001710000,200,000,-170,000,367,528,-6118687588543295000000000000000000000000000000000000000000000000000000000000000,000000,-52059736578978024000000000000000000000000000000000000000000000000000000000000000000,000000,-52059736578978024000000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001720000,200,000,-180,000,375,298,19920817633897677000000000000000000000000000000000000000000000000000000000000000,000000,169492640938295300000000000000000000000000000000000000000000000000000000000000000000,000000,169492640938295300000000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001730000,200,000,-190,000,383,528,-64856878123023370000000000000000000000000000000000000000000000000000000000000000,000000,-551822909988336500000000000000000000000000000000000000000000000000000000000000000000,000000,-551822909988336500000000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001740000,190,000,-200,000,382,392,211156726454188700000000000000000000000000000000000000000000000000000000000000000,000000,1796588467217604600000000000000000000000000000000000000000000000000000000000000000000,000000,1796588467217604600000000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001750000,180,000,-200,000,372,000,-687470078998779000000000000000000000000000000000000000000000000000000000000000000,000000,-5849213691775726000000000000000000000000000000000000000000000000000000000000000000000,000000,-5849213691775726000000000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001760000,170,000,-200,000,362,392,2238219532263507000000000000000000000000000000000000000000000000000000000000000000,000000,19043482375818163000000000000000000000000000000000000000000000000000000000000000000000,000000,19043482375818163000000000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001770000,180,000,-200,000,373,528,-7287046851408890000000000000000000000000000000000000000000000000000000000000000000,000000,-62000508120947284000000000000000000000000000000000000000000000000000000000000000000000,000000,-62000508120947284000000000000000000000000000000000000000000000000000000000000000000000,000000,0,000
0,001780000,190,000,-200,000,385,298,23724684307855720000000000000000000000000000000000000000000000000000000000000000000,000000,201857146261070740000000000000000000000000000000000000000000000000000000000000000000000,000000,201857146261070740000000000000000000000000000000000000000000000000000000000000000000000,000000,0,000
